original_text,source,pornografi,sara,radikalisme,pencemaran_nama_baik
"JASA PENAMBAHAN FOLLOWERS,LIKE,VIEW IG💞😊😊
AMAN,MURAH & TERPERCAYA ❤️❤️❤️
✓ 500FOLLOWERS CUMAN 20K
✓ 1000FOLLOWERS CUMAN 25K
✓ 2000FOLLOWERS CUMAN 50K
✓ 3000FOLLOWERS CUMAN 75K
✓ 5000FOLLOWERS CUMAN 125K
LANGSUNG AJA KAK CEK IG KAMI❤️😘",instagram,0,0,0,0
Kan dia gak bilang genosida. Semacam mengarah. Dia ambil di bagian membenci suku tertentu. Dan emang iya kan ada byk slogan2 ganyang cina :D,twitter,0,0,0,0
cupang leher jerapah RT @AndraROP Ngisep memek kuda nil RT @pradityawan: sepong kontol gajah RT @AndraROP Anjing emang hamdan tukang grepe,twitter,1,0,0,0
"Dalam bisnis apa yg disepakati itu yg dibayar. Kepuasan pelanggan nampak dari sikap pelayanan yg tdk melecehkan pelanggan dan komitmen harga yg disepakati. Saya tdk bermaksud bikin kacau, saya sbg konsumen berhak komplain dg sikap arogan yg melecehkan saya sbg konsumen dan menipu harga yg sdh disepakati di wa. Utamakan kepuasan pelanggan jangan orientasi mengejar untung dg cara menipu costumer Krn hidup anda akan susah makan rezeki dr hasil menipu pelanggan anda. Bertobatlah dan jangan sok membela diri dr kesalahan anda
",kaskus,0,0,0,0
"@BasherRL heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 38",twitter,1,0,0,1
"Ngga mikirin siapa yg lewat gua cuma mikir.... Gua masuk kesitu harus melakukan pemeriksaan beberapa kali... Lah itu anak ningrat enak bngt 😆😆😆😆😆😆😆 kluarga gua yg msi rindu ama pelukan aja gua tinggalin di batas tembok kaca yg ntah lah berapa meter jarak dari lorong ini,, duh duhhh indonesiaaaaaaa",instagram,0,0,0,0
Cong gue sering bilang yg bner dong kalau ngedit poto. Itu lengan lu penyok kaya kaleng ke injek.,instagram,0,0,0,1
@RifkyZulkarnaen ud ad 2 org relawan rif bwt bantuin kita bunuh kafir @ardilayuni ma @RIANA_ROMILIA ayo kita tawarin yg lain :),twitter,0,0,1,0
mantab bener sis coba pake panelpediavip.com dan free.panel pedia.net pengikut dijamin nambah setiap hari :) (Hapus Spasi pada Link),instagram,0,0,0,0
"di negeri ini ada kelompok yang secara masif menyebarkan khilafah di kampus, pemerintah harus segera menindaknya, itu sangat berbahaya bagi kelangsungan berbangsa dan bernegara",twitter,0,0,1,0
"Bisa jadi mendirikan negara gak harus Khilafah , tapi mendirikan negara harus berdasarkan hukum Allah.Swt adalah kewajiban seorang muslim jika dia Mampu melakukannya !",twitter,0,0,1,0
@ritakardila simpel aja. Kalo di depan khabah berani gandengan kenapa di depan kamera dan mata publik malah kucing2an. Hayoooo,instagram,0,0,0,0
Liat nih wanita asli mana mau dia nonjolin tete nya pas ngikuti tarian luu.... Jd kami netijen tau wanita asli ama yg palsu yg man,instagram,0,0,0,0
"ayo brani kga, habib  yg suka teriak2 bunuh, gantung kafir... Ko ga ada teriak bunuh donal.. Ini islam loh yg di injak2",twitter,0,0,0,0
"[QUOTE=rheinaldy23;5b28698ad44f9f38508b4573]\n\nMakannya di baca dulu bodat itu di bagiin sticker gak di pasang sama yang kasih 😂😂[/QUOTE]\nLu udah dibagi belum ?\nKalo udah, lu tempel aja di jidat lu, \npasti lebih maknyus.\n\nkalo gua mah ogah.\n\nkalo gua mah cukup nulis beginian aja di sini\n[CENTER][color=red][b][size=&quot;7&quot;]Efek[color=yellow][size=&quot;2&quot;](0,25) x [/size][/color]1Dollar = Rp 3.500 [/size][/b][/color] [/CENTER]\nAtau . . .\n[CENTER][color=red][b][size=&quot;7&quot;]\nOtaknya para nasdejutak udah keracunan\nRacun Kalajengking,  akhirnya kalah njengking\nSujudnya pun jadi sujud kayak anjing\n[img]https://s.kaskus.id/images/2018/05/28/10214129_201805280529280898.jpg[/img]\n[/size][/b][/color][/CENTER]\nDan mari sebarkan kebaikan dengan tagar berikut ini.\n[CENTER][b][color=red] [size=&quot;6&quot;] #2019 GANTI PRESIDEN[/size] [/color][/b][/CENTER]\n\n\n
",kaskus,0,0,1,0
@any_zb diluar negri ...mantn presiden masi dipanggil.(mr presiden) cuma disini yg dimantankan...keluarga ny juga masi dihormati...adalah pilihan jika ad yg melepaskan karena ga mau terkekang protokol....biasa ajah,instagram,0,0,0,0
"Kampret bangun isu ancaman komunis, cebong bangun isu ancaman khilafah, hal ini akan terus aja berlanjut, sampe kapanpun. Apa kita harus segila ini?",twitter,0,1,1,1
"[QUOTE=bujangonani;5a471dbfa2c06ec16f8b4569]\n\nbawa ke ustad somay bray biar kena hidayah :marah[/QUOTE]\n\nInsyaallah bre mudah2an bisa dibawa ke pak Ustadz biar dapat hidayah :salaman btw ane harap juga mudah2an dah para Panastaik homok ruko atlantis bisa dibawa ke pak bu Pendeta juga ya bre biar bisa dapet pencerahan spiritual :angel\n\n[img]https://s.kaskus.id/images/2017/12/30/6114063_20171230121907.jpg[/img]\n[img]https://s.kaskus.id/images/2017/12/30/6114063_20171230122221.jpg[/img]\n[img]https://s.kaskus.id/images/2017/12/30/6114063_20171230122307.jpg[/img]\n\n\n\n\n\n\n\n
",kaskus,0,0,0,0
:( cep cep.. Trus km ntr ngajiny ama siapa? Ikt klmpkku aja yuk;) RT @sarapuspita: Murobbiku abis nikah pindah ke papua.. Hiks pisah..RT,twitter,0,0,0,0
Hmm yg shalat digratifikasi inova? RT @absolutia: + bom bunuh diri :p “@FaktaAgama: Yang Membedakan Seorang Muslim Dan Kafir Adalah Shalat.”,twitter,0,1,1,1
Heh gue ga terima taylor swift disamain ama lu!  Taylor swift memeknya asli punya rahim bisa pms tiap bulan! Lu??,instagram,0,0,0,0
RT @gabriellaanDini: Dulu di awal kampanye bukannya uda deklarasi anti SARA??? Tadinya gw pikir no.3 lebih mending dari no.1,twitter,0,0,0,0
"@verosvante urusan Dia Lah Mba MAu di publikn atu Gk toh Dia Yang ngejalanin kita mh hanya sekedar melihat Gk tau maksd hati niat karput baik,Lagian Jangan keseringan komen kehidupan orlain kalau Gk MAU di sebut So suci So bijak So mahatau",instagram,0,0,0,0
"AWAS KAMU DI AHKIRATNYA,DIDUNIA KALIAN BERKUASA DAN MEMBENCI SEMUA ORANG SELAIN AGAMA KALIAN TAPI DI AKHIRAT KITA SEMUA DI KUMPULKAN DAN DI SIKSA BERSAMA SAMA KITA GA BAKAL TAU AGAMA DIA APA AGAMA GUA APA AGAMALU APA !! CAMKAN ITU LAE.",instagram,0,0,0,0
"bunuh Fajri yuk? membasmi orang yang dzalim itu jihad loh! masa gara"" dia aja banyak org jadi korban? ga rugi juga deh kalo ga ada dia d HMI",twitter,0,0,1,1
Mbak dadanya kog kempot sebelah.... Di tiup dulu gih di tukang tambal ban... Kasian susu yg sebelah nya..kegencet... Takutnya tar kalo jalan jomplang ke kanan lho.,instagram,1,0,0,1
Wkwkwkkw admin di penjara... Kasihan deh lu... Makanya jangan pake nama muslim segalaaaaaa.... Setan kok pake nama muslim.. Haram,instagram,0,0,0,0
"Aneh ya sm comment"". 😂Gk suka tpi msh di kepo'in , kan Bego nya keliatan bgt. Haahaha dri pda menghujat org lain.  Mending  bercermin deh gaez . yg pasti kalian lucuuuhhhhh... (Dri Gw yg bkn Fans nya lucitaluna) 😎",instagram,0,0,0,0
"buset udah 23 tahun, udah cukup umur tuh. daripada aisha baru 9 tahun sudah dinodai bandot:lehuga
",kaskus,0,0,0,0
Ada opsi lain gk ? Percuma sempit/ toge klo gk hot n expert :p RT @merichristine: #pickone memek sempit / toket gede,twitter,1,0,0,0
"Suka lagunya tpi ga bisa nyanyinya, jangan nyanyi jga sih.. Rusak kuping kalo lo nyanyi om",instagram,0,0,0,0
Baruuu ax @lucintalunaa bikin statustp komentarnya melebihi wktu ny...pedes2 lg komenny...g suka tp dikepoin terus....dasar payah,instagram,0,0,0,0
"Usir pulang aja :p ""@Nikewidiawati: Gw tuh bukan kafir tapi gw lagi ada tamu masuk jadi aja kaga puasa :D""@poppy_pujiawati: Ihh kafir ngga",twitter,0,1,1,1
"Hha sempak, ini lg anak monyet . Piye kabarmu le? RT @andryardhi: Cie mau cium papua haha RTKampret maho, besok tak ke kosmu RT @seboputra",twitter,0,1,0,1
"@izaniacici eh lo gw islam ya gw gk blng semua  ustad baca lgi bsa baca kan lo tp yg doyan kawin sm yg muda yg cantik rela nyakitin bini sm ank ny .semua wanita jg pasti benci sm laki kyk gtu .ya kal lo demen sruh aj laki lo kawin lagi sono apa udah kawin ..enak aj lo doa ""in keturunan gw sialan",instagram,0,0,0,0
"Ngiklan ini namanya. Mustinya dibuat per kategori isi channelnya bukan langsung sebut nama.\nCth. \n komedi :  raditya dika, panji\nCameo project\n
",kaskus,0,0,0,0
"OPEN Gestun Pencairan limit online 
Akulaku
Kredivo
KARTU KREDIT 
Cepat mudah terpercaya
🚛 INDONESIA
⚠ ORDER 👇
https://bit.ly/2vw7G3B
📲 WA : 0878-7270-9720
Bunga 0% untuk 3,6,12 CC LEBIH DARI 17 Bank 
#gestunakulaku #gestunkredivo #gestunjkt #gestunbekasi #gestunbogor #gestunbandung #gestun #gestunonline #gestunmurah #gestundepok #gestuntangerang #gestunjakarta #gestunsby #gestunjakartautara #gestunkartukredit #gestunjakarta",instagram,0,0,0,0
"EZ bngt ngomong gitu Susah Susah berjuang Dari Suku , ras dan agama bermacam macam kok malah Pengen nya yg berdiri Islam doang situ waras?",instagram,0,0,0,0
"haahaha,,emang loe bs ngaceng ama dia?! status loe gk di bajak dya kan?! RT @SiDjalu: Jadi pengen ngewe ama @karinatjokro",twitter,1,0,0,0
"@lucintaluna Muka cantik mulus,oplas hidung hampir sempura tp bokong sm paha tu knp benjol2...meluap ya silikonnya mbk😜.... Aduuuuuh kurang profesional mbk....",instagram,1,0,0,1
Suara pas pas an aja banyak gaya lu. Pengin dikatain artis go internasional tapi banyak sensasi. Artis go internasional itu banyak prestasi bukan sensasi ngumbar aib sendiri.,instagram,0,0,0,0
"surga di lobang memek 
di jepit memek yg sempit 
pengen ngentot memek yang masih sempit 
dan juga ga ada jembutnya. 
surga di dalam memek",twitter,1,0,0,0
@indopoints di tanah abang cina udah mulai resah dan stres gara2 si penista agama dan pilkada pasar jd sepi. Sepi sampai 2 minggu lg ha. ha,twitter,0,1,0,1
"ga usa coba2 goyang keyakinan mereka ya\ngw setuju banget klo MUSLIM tidak vaksin \nhormati donk mereka\n\ndan juga muslim harus minum KENCING ONTA\nsebanyak banyaknya biar sehat gan\n\nserius gw dukung \nbukan pura2 loh\n\n[img]https://s.kaskus.id/images/2018/01/09/9681818_20180109111725.jpg[/img]
",kaskus,0,1,0,1
Eh mas.. Mending klu vdeo wajah.. Jidat Lu jgan smpek diliatin... Ketara cwokx... Mending dr alis ke dagu aja... Jd masih ada bencong2x wajahx... G cwok bgt... Permak deh jidat lu udah expied mas...,instagram,0,0,0,0
"Nohhh loh tinggal pigi aja ke amsterdam sana! Lo pakai baju kek gitoo sorrr semua org nyaa. Diindonesia kalo org macem luu, liaattnya jijikkkkk",instagram,0,0,0,1
"Ada yg berkoar kafir lg nga ya,buat yg sdah ledakin bom kmaren, yg sdah ngilangn nyawa orang yg nga slah apa2,",twitter,0,1,1,1
"Bisa pegang susu ga ? Diangkat bukan diremas remas, angkat susu aja gabisa ! ""@romywkusuma: @KandiasF ini kak di liat kak ini""",twitter,1,0,0,0
"[B]yah begitu la, \njaman sekarang\nhanya bisa dapet cewe yang pernah digoyang\nmeanwhile harus nafkahi dia 100%,\notaknya bini kita juga udah tau baik lain\nditinggal bentar, tar nasibnya kayak ahok *veronica* cari baik lain[/B]\n\n:mewek \n:mewek 
",kaskus,0,0,0,0
"[QUOTE=letnan.dirgan;5b02bd0b162ec270288b4579]\n\nane mau komen apa ya? Ama model ginian? :lemparbata :lemparbata :lemparbata[/QUOTE]\n\ndaripada dijajah netherlands jadi macam sekarang mending dijajah british, kalau sudah dikasih merdeka jadi anggota commonwealth lumayan punya akses yang sama ke negara commonwealth lain jadi saling melengkapi :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata :lemparbata 
",kaskus,0,0,1,0
"Hahahaha Kami Ga akan jadi pecundang  di NKRI ini, cie marah bleh tapi jangan jadi goblok ya,lagi lburan ya di papua,maksih sdh brkunjung",twitter,0,0,0,1
" BAHAN COLI 
#janda #SANGE_AAAAAAAAAAH
#sexy #bispak #birahi #toket #puting
#jilmek #seks #kontol #bokepsemi #bokepindo
#sepong #amoy #bisyar #lonte #jablay #crot #igo #sex
#amoysange #panlok #sange #ngewe #memek #tante #ngentotpic.twitter.com/QCVYyppBTi",twitter,1,0,0,0
@desita77.apps hahahahahHa kmn mb foto2nya 🤣🤣🤣🤣🤣🤣 mknya jgn suka menghujat. skalinya digtin foto ilang. ditrima di neraka kok bangga. mding lo kerja biar bs refreshing spy otak lo ga kaku mulut lo ga lemes. emank kl lo menghujat lucinta ngaruh buat dy?jgn nyapek2in otak ma mulut lo buat hal ga pting kasian itu jilbab mding jilbabin hati lo dl,instagram,0,0,0,0
Gw bae dlan hha RT @fadlhan: Ganyang bon! Hahaa RT @dyotabaskhara: emang deh cina ga punya hati.. ada balita di tabrak lari di diemin aja,twitter,0,1,1,1
Film Jepang Romantis Diantara Dua Pilihan - Subtitel Indonesia https://youtu.be/OMVMNvgoT0c  #Bugil #Seksi #mesum #memekbasah #sange #memek #ngentot #bispak #birahi #toket #puting #jilmek #bokepsemi #bokepindo #sepong #binal #sange #ngewe #memek #tante #ngentot #bokepsemi #bokepindo,twitter,1,0,0,0
@fuad_tikiti hahahahahaa mana kepikiran kalo lagi hits kayak gini dia cobak kalo dah tepar sakit baru ntar bepikir dia,instagram,0,0,0,0
Ibrahim bukan seorang yahudi & bkn pula seorang Nasrani. Ia adalah seorang yang lurus seorang muslim dan tdk trmsk orang2 musyrik (QS3;67),twitter,0,0,0,0
"@verosvante gw setuju kok, Point pertama ngapaiin nikah ditutupin bener bgt nikah siri memang tsah tapi kalau wanita cerdas gak mau nikah sirih karena 1000% wanita yg rugi ujungnya cerai gak tapi status pernah nikah , Point yg kedua bener juga nih kenpa pas blm hijrah gak nikah aja ya sma dlu dia punya pacar or sama habib ini kan tujuannya nikah hehehehe yang ketiga perintah menutup aurat itu memang perintah Allah swt gak boleh diganggu gugat tapi kalai niatnya bukan itu salah.",instagram,0,0,0,0
"@barbie_perii tutup pentil ini pengikut junior lucinta luna kayak nya,sini tong gua sentrum otk lu biar fikirn lu baik😂",instagram,1,0,0,1
"NKRI hanya cinta kekayaan alam Papua tetapi manusianya tidak. Itu bukti nyata hari ini orang Papua di blng monyet,kafir,laknant di Jogja.",twitter,0,1,0,1
Pada goblok blg itu azab buat warga papua. Yg membakar itu umat gidi yg di hasut oleh bangsa asing. Kalo gatau mending diam,twitter,0,1,0,0
"Usir Fahry hamzah..dia PKI..ngatain orang PKI, Kafir..dia anti Kristen, dia anti KPK, diapemecah belah bangsa..usir2..usir..suru pulang .. https://twitter.com/KompasTV/status/863261538378842112 …",twitter,0,0,0,1
"Ehhh goblok begokkk, opm itu separatis dan sudah buronan di hutan2 papua. Mau samain sama HTI yg mau ganti negara? Kontoll",twitter,0,0,0,1
"Wkwk postnya ini terakhir februari mana berani lg koar2 ini admin bego, coba aja kalo mau ditangkap wkwk sekarang polisi gak main2, cb aja kalo berani lg min wkwk",instagram,0,0,0,1
"....dan menyebabkan kbakaran.Akan ada bom meledak,akan ada musim kering yg panjang shg 1-2 pusat industri akan mengalami kobaran api. #Kafir",twitter,0,1,1,1
"Oalah.... Sebenarnya sebelum ni i x pernah komen dekat Instagram @lucintaluna  tapi koq makin menjadi"" tentek u tunjuk"" ke public , klu memang nak buat pasaran album ke Malaysia saran i jgn over sgt laa u, public Malaysia will not like be much like you , i pon Indonesia tapi  malu tgok u buat busuk nama Indonesia jee",instagram,0,0,0,0
"Matius 19:6\n\nDemikianlah mereka bukan lagi dua, melainkan satu. Karena itu, apa yang telah dipersatukan Allah, tidak boleh diceraikan manusia.&quot;\n\njangan menistakan ayat kitab agama sendiri hok :tai 
",kaskus,0,0,0,1
Aduuuh punya tetek kok d pametin terus yg lainya aja.yg d pamerin nglihat samoe gilooo aku orang tetek kok d umbar sy cewek aja malu,instagram,1,0,0,1
"Maen bacok""an yuk""QueenMutiaa: Kalau kamu suka Bunuh orang, masuklah Agama Islam. Karena hanya Islam yang Ajarkan umat Membunuh (JIHAD).""",twitter,0,1,0,0
HAHAHAHA  .RT @sukmawiee: Bukan yank..GOSONG dgn sndiri'y.. Hahah..RT @tikabello: LOL wah org papua dong yang RT @sukma http://mtw.tl/ll18y7,twitter,0,1,0,0
"""@davidridwanbetz |penduduk jkt sdh dikondisikan cina semua...Kinilah saatnya.""RT*Jng biarkan Pribumi DIJAJAH CINA lg.LAWAN &USIR CINA KAFIR",twitter,0,0,1,0
"Lusa kemaren baru nyepong kontol orang, eh hari ini ga nyepong kaya ada yg kurang, ada yg mau di sepong? Dm ya asal PUNYA TEMPAT bakalan diladenin kok dan yg nurut aja ya",twitter,1,0,0,0
@abang_bono lu lahir lewat memek gak sih? Yg nmanya kelamin klo udah di gonta ganti itu sdah kterlaluan dn di luar ajaran. Sdngkan banci msih bisa d rubah sikap nya,instagram,0,0,0,1
"Mau di jemput smpe dalam kek smpe luar kek, rempong banget sih netijen,, ujung2nya sama aja kok bkl keluar jga",instagram,0,0,0,0
Ayo bunuh kafir!! Bwahahahaha RT @ogie2day: Menunaikan yang wajib has been done. Tinggal yg sunah sunahnya. Malem jumat.,twitter,0,0,1,0
Sudah ko cari nyali bilang saja memang dukung #WestPapua pisah dari #NKRI... lebih terhormat dari pada sembunyi seperti tikus got. Timeline ko sudah jelas MENDUKUNG LEPAS PAPUA! https://twitter.com/veronicakoman/status/1014034414701981697 …,twitter,0,0,0,0
"jadi gini... yah tengku.. nasbungtaik coli pake tengku mending minum racun aja\n\n[CENTER]\nleh uga\n[img]https://s.kaskus.id/images/2014/07/08/4401563_20140708014831.gif[/img] [img]https://s.kaskus.id/images/2014/07/08/4401563_20140708014831.gif[/img][/CENTER]
",kaskus,1,0,0,1
"Mereka terlihat spt auto tex. Saya fikir mereka sdh diprogram utk membenci selain Arab dan Khilafah.  Saya ngeri membayangkan Betapa ungkit banyak org Indonesia berfikir spt mereka. Tinggal tunggu komando, mereka akan bunuh siapa pun yg tdk sealiran. Ini kelalaian @Kemenag_RI 1)",twitter,0,0,0,0
"Alhamdulillah sudah tercyduk adminnya🎉🎉🎉 semoga menyusul admin-admin di akun sejenis, penista agama yang sesungguhnya! Agama jangan dipake untuk berpolitik dan jangan ada politik kotor diantara kita!",instagram,0,0,0,0
":wakaka\n\nBener2 bocah kampungan, ndeso, katrok. \nBeli &quot;baju baru&quot; aja harus nunggu lebaran. \nSetahun sekali. \n\n:wkwkwk\n\nKayak gue nih, 1 minggu sekali shopping baju baru. \nSekalian holiday bareng papa mama ke LN.\n\nMemang susah kalau ngomong sama orang miskin seperti kalian ini.\nBener2 nggak bisa diajak maju.
",kaskus,0,0,0,1
"Heran ane, kenapa polkis wawasan keagamaannya lebih bagus dari ketua yg katanya pemimpin Ormas Islam mayoritas ? yg terkadang ketua itu membuat onar, merashkan dan melecehkan ajaran sunnah Nabi dengan pernyataannya. \n\n:cool \n
",kaskus,0,1,1,0
Seperti biasa dia rakus kalo berhadapan dengan susu segar dan puting besar. Dihisapnya payudaraku bergantian sambil di remas remas. Aah bagian yg kusuka : cupang,twitter,1,0,0,0
"[img]https://s.kaskus.id/images/2018/07/07/9948053_20180707102526.jpg[/img]\n\n[color=#1d2129][font=Helvetica, Arial, sans-serif]Kok Tuhan Nggak Adil?[/font][/color]\n\n[color=#1d2129][font=Helvetica, Arial, sans-serif]Ada teman kirim pertanyaan berupa hasil chat anaknya dengan temannya yang non muslim. Temannya itu katanya pernah dengar ceramah bahwa nanti yang masuk surga cuma yang agamanya Islam. Sedangkan yang bukan Islam masuk neraka.[/font][/color]\n\n[color=#1d2129][font=Helvetica, Arial, sans-serif]Maka kompalin lah si teman non muslim ini. Kok Tuhan kamu nggak adil ya. Meski kita non muslim, kita kan orang baik-baik. Tidak merugikan orang, tidak [/font][/color][color=#1d2129][font=Helvetica, Arial, sans-serif]bikin dosa, bahkan rajin menolong sesama, suka nyumbang masjid juga lho. Kami salah apa kok sampai harus masuk neraka? Masak semua perbuatan baik kami jadi sia-sia sih?\n\nSi ayah rada bingung haris menjawab pertanyaan dari teman anaknya, terus kirim capture chat anaknya ke saya.\n\nMaka saya jawab santai saja, begini :\n\nBisa kok masuk surga dan semua kebaikan tidak harus sia-sia. Tuhan sudah pasti adil. Tidak akan menghukum orang yang tidak bersalah, apalagi banyak melakukan kebaikan.\n\nCuma keadilan Tuhan itu juga kudu diimbangi oleh keadilan dari kita juga. Yah, minimal kita jangan men-DUA-kan Tuhan. Kita aja kalau diduakan nggak suka juga, kan?\n\nMaksudnya menyembah Tuhan itu cukup satu saja, jangan sampai nyembah TIGA tuhan sekaligus gitu. Nabi Isa itu kan bukan Tuhan, beliau manusia yang amat mulia dancwajib dimuliakan. Begitu juga Jibril, dia itu malaikat yabg mulia banget dan kita wajib memuliakannya. Tapi jangan dijadikan Tuhan. Kalau keduanya sampai dijadikan Tuhan, ya wajar kalau Tuhan tidak suka.\n\nAdil, kan?\n\nTerus Tuhan kan sudah baik banget mengutus hamba-Nya untuk menjelaskan aturan-aturan resmi bagaimana cara menyembah Tuhan.\n\nYa, minimal jangan dibantah apalagi tidak diakui. Ukui saja bahwa Muhammad SAW itu utusan Allah yang sah. Sebagaimana kita mengakui keberadaan semua nabi yang pernah diutus juga sebelumnya.\n\nMau masuk surga milik Tuhan, tapi kok utusannya malah kita ingkari? Yang tidak adil siapa, coba?\n\nSo, mari kita berlaku adil biar keadilan Tuhan bisa kita gapai. Dan untuk itu Tuhan cuma kasih dua syarat itu saja, jangan sekutukan Dia dengan yang lain, plus akui utusan-Nya baik-baik. Mudah sekali bukan?\n\nTapi meski kelihatan mudah dan sederhana, tapi kalau dilanggar juga, surga bisa lepas deh jadinya.\n\nSo, jadi gimana biar bisa masuk surga? Gampang banget kok syaratnya. Cukup ikuti kata-kata saya ya,&quot;Aku bersaksi tidak ada Tuhan kecuali Allah. Aku bersaksi bahwa Muhammad itu utusan Allah&quot;.\n\nDah, gitu aja beres.\n\nOh iya, tambah dikit. Nggak mentang-mentang muslim terus pasti dijamin masuk surga. Banyak juga yang masuk neraka kok.\n\nMeski muslim tapi kalau tidak taat, banyak maksiat, jarang shalat, Ramadhan gak bisa nahan syahwat, pelit gak mau bayar zakat, mabok, terus udah gitu suka nyolong, tukang nodong, jago bohong, main serong, ya gimana bisa masuk surga?\n\nJadi jangan kecil hati dulu jadi non muslim. Santai saja, nanti di neraka punya banyak teman yang muslim juga lho.\n\nBagusnya sih jadi muslim yang taat. Biar mati nanti berhak masuk surga tanpa mampir di neraka.[/font][/color]
",kaskus,0,1,1,0
